日期,股票代码,名称,收盘价,涨跌幅
2011-07-22,'000001,上证指数,2770.79,0.177
2011-07-21,'000001,上证指数,2765.894,-1.0132
2011-07-20,'000001,上证指数,2794.205,-0.0993
2011-07-19,'000001,上证指数,2796.983,-0.6996
2011-07-18,'000001,上证指数,2816.688,-0.1234
2011-07-15,'000001,上证指数,2820.169,0.346
2011-07-14,'000001,上证指数,2810.444,0.5354
2011-07-13,'000001,上证指数,2795.476,1.4846
2011-07-12,'000001,上证指数,2754.582,-1.7166
2011-07-11,'000001,上证指数,2802.692,0.1758
2011-07-08,'000001,上证指数,2797.774,0.1255
2011-07-07,'000001,上证指数,2794.267,-0.5768
2011-07-06,'000001,上证指数,2810.479,-0.2086
2011-07-05,'000001,上证指数,2816.355,0.1257
2011-07-04,'000001,上证指数,2812.818,1.9373
2011-07-01,'000001,上证指数,2759.362,-0.0983
2011-06-30,'000001,上证指数,2762.076,1.2312
2011-06-29,'000001,上证指数,2728.483,-1.1133
2011-06-28,'000001,上证指数,2759.202,0.0352
2011-06-27,'000001,上证指数,2758.23,0.4377
2011-06-24,'000001,上证指数,2746.211,2.1561
2011-06-23,'000001,上证指数,2688.249,1.4694
2011-06-22,'000001,上证指数,2649.321,0.1072
2011-06-21,'000001,上证指数,2646.483,0.9625
2011-06-20,'000001,上证指数,2621.253,-0.816
2011-06-17,'000001,上证指数,2642.818,-0.8057
2011-06-16,'000001,上证指数,2664.283,-1.5209
2011-06-15,'000001,上证指数,2705.431,-0.9014
2011-06-14,'000001,上证指数,2730.04,1.0984
2011-06-13,'000001,上证指数,2700.379,-0.1761
2011-06-10,'000001,上证指数,2705.143,0.0665
2011-06-09,'000001,上证指数,2703.345,-1.7068
2011-06-08,'000001,上证指数,2750.288,0.2182
2011-06-07,'000001,上证指数,2744.3,0.5968
2011-06-03,'000001,上证指数,2728.02,0.8443
2011-06-02,'000001,上证指数,2705.181,-1.3993
2011-06-01,'000001,上证指数,2743.572,0.0036
2011-05-31,'000001,上证指数,2743.472,1.3713
2011-05-30,'000001,上证指数,2706.361,-0.1323
2011-05-27,'000001,上证指数,2709.947,-0.9713
2011-05-26,'000001,上证指数,2736.527,-0.1902
2011-05-25,'000001,上证指数,2741.741,-0.9149
2011-05-24,'000001,上证指数,2767.056,-0.2708
2011-05-23,'000001,上证指数,2774.569,-2.9348
2011-05-20,'000001,上证指数,2858.459,-0.039
2011-05-19,'000001,上证指数,2859.574,-0.4594
2011-05-18,'000001,上证指数,2872.771,0.701
2011-05-17,'000001,上证指数,2852.773,0.1301
2011-05-16,'000001,上证指数,2849.067,-0.765
2011-05-13,'000001,上证指数,2871.031,0.9475
2011-05-12,'000001,上证指数,2844.083,-1.3642
2011-05-11,'000001,上证指数,2883.42,-0.2496
2011-05-10,'000001,上证指数,2890.634,0.6327
2011-05-09,'000001,上证指数,2872.46,0.2994
2011-05-06,'000001,上证指数,2863.886,-0.2965
2011-05-05,'000001,上证指数,2872.404,0.2229
2011-05-04,'000001,上证指数,2866.017,-2.2567
2011-05-03,'000001,上证指数,2932.188,0.7102
2011-04-29,'000001,上证指数,2911.511,0.8475
2011-04-28,'000001,上证指数,2887.044,-1.3114
2011-04-27,'000001,上证指数,2925.408,-0.4618
2011-04-26,'000001,上证指数,2938.981,-0.8759
2011-04-25,'000001,上证指数,2964.951,-1.5136
2011-04-22,'000001,上证指数,3010.517,-0.5336
2011-04-21,'000001,上证指数,3026.668,0.6528
2011-04-20,'000001,上证指数,3007.037,0.2666
2011-04-19,'000001,上证指数,2999.041,-1.9065
2011-04-18,'000001,上证指数,3057.329,0.223
2011-04-15,'000001,上证指数,3050.526,0.2593
2011-04-14,'000001,上证指数,3042.635,-0.2545
2011-04-13,'000001,上证指数,3050.398,0.9608
2011-04-12,'000001,上证指数,3021.369,-0.0456
2011-04-11,'000001,上证指数,3022.746,-0.2401
2011-04-08,'000001,上证指数,3030.021,0.7351
2011-04-07,'000001,上证指数,3007.909,0.2182
2011-04-06,'000001,上证指数,3001.36,1.1441
2011-04-01,'000001,上证指数,2967.41,1.3421
2011-03-31,'000001,上证指数,2928.111,-0.9358
2011-03-30,'000001,上证指数,2955.771,-0.078
2011-03-29,'000001,上证指数,2958.077,-0.8689
2011-03-28,'000001,上证指数,2984.005,0.2079
2011-03-25,'000001,上证指数,2977.814,1.0557
2011-03-24,'000001,上证指数,2946.706,-0.0601
2011-03-23,'000001,上证指数,2948.477,1.0049
2011-03-22,'000001,上证指数,2919.142,0.3439
2011-03-21,'000001,上证指数,2909.137,0.0774
2011-03-18,'000001,上证指数,2906.886,0.3309
2011-03-17,'000001,上证指数,2897.298,-1.1432
2011-03-16,'000001,上证指数,2930.804,1.1929
2011-03-15,'000001,上证指数,2896.256,-1.4083
2011-03-14,'000001,上证指数,2937.627,0.1306
2011-03-11,'000001,上证指数,2933.796,-0.7895
2011-03-10,'000001,上证指数,2957.143,-1.4993
2011-03-09,'000001,上证指数,3002.154,0.0737
2011-03-08,'000001,上证指数,2999.942,0.1245
2011-03-07,'000001,上证指数,2996.211,1.8321
2011-03-04,'000001,上证指数,2942.306,1.3547
2011-03-03,'000001,上证指数,2902.978,-0.3717
2011-03-02,'000001,上证指数,2913.808,-0.1751
2011-03-01,'000001,上证指数,2918.92,0.4773
2011-02-28,'000001,上证指数,2905.053,0.9202
2011-02-25,'000001,上证指数,2878.565,-0.0013
2011-02-24,'000001,上证指数,2878.603,0.5578
2011-02-23,'000001,上证指数,2862.634,0.2493
2011-02-22,'000001,上证指数,2855.516,-2.6168
2011-02-21,'000001,上证指数,2932.246,1.1192
2011-02-18,'000001,上证指数,2899.792,-0.9283
2011-02-17,'000001,上证指数,2926.964,0.1049
2011-02-16,'000001,上证指数,2923.896,0.8505
2011-02-15,'000001,上证指数,2899.237,0.0036
2011-02-14,'000001,上证指数,2899.134,2.5397
2011-02-11,'000001,上证指数,2827.328,0.3252
2011-02-10,'000001,上证指数,2818.163,1.5897
2011-02-09,'000001,上证指数,2774.065,-0.8894
2011-02-01,'000001,上证指数,2798.96,0.2962
2011-01-31,'000001,上证指数,2790.694,1.3784
2011-01-28,'000001,上证指数,2752.75,0.1309
2011-01-27,'000001,上证指数,2749.15,1.4891
2011-01-26,'000001,上证指数,2708.814,1.1721
2011-01-25,'000001,上证指数,2677.432,-0.6784
2011-01-24,'000001,上证指数,2695.72,-0.7209
2011-01-21,'000001,上证指数,2715.294,1.4058
2011-01-20,'000001,上证指数,2677.652,-2.9167
2011-01-19,'000001,上证指数,2758.097,1.8132
2011-01-18,'000001,上证指数,2708.979,0.0857
2011-01-17,'000001,上证指数,2706.66,-3.0338
2011-01-14,'000001,上证指数,2791.344,-1.2862
2011-01-13,'000001,上证指数,2827.713,0.2271
2011-01-12,'000001,上证指数,2821.305,0.6155
2011-01-11,'000001,上证指数,2804.047,0.4384
2011-01-10,'000001,上证指数,2791.809,-1.6553
2011-01-07,'000001,上证指数,2838.801,0.5171
2011-01-06,'000001,上证指数,2824.197,-0.5072
2011-01-05,'000001,上证指数,2838.593,-0.4927
2011-01-04,'000001,上证指数,2852.648,1.5872
2010-12-31,'000001,上证指数,2808.077,1.7576
2010-12-30,'000001,上证指数,2759.575,0.2925
2010-12-29,'000001,上证指数,2751.527,0.6783
2010-12-28,'000001,上证指数,2732.99,-1.7406
2010-12-27,'000001,上证指数,2781.402,-1.896
2010-12-24,'000001,上证指数,2835.157,-0.7027
2010-12-23,'000001,上证指数,2855.22,-0.7881
2010-12-22,'000001,上证指数,2877.9,-0.9027
2010-12-21,'000001,上证指数,2904.115,1.7946
2010-12-20,'000001,上证指数,2852.916,-1.4108
2010-12-17,'000001,上证指数,2893.74,-0.1518
2010-12-16,'000001,上证指数,2898.138,-0.456
2010-12-15,'000001,上证指数,2911.414,-0.5351
2010-12-14,'000001,上证指数,2927.077,0.1411
2010-12-13,'000001,上证指数,2922.954,2.8832
2010-12-10,'000001,上证指数,2841.04,1.0705
2010-12-09,'000001,上证指数,2810.949,-1.3199
2010-12-08,'000001,上证指数,2848.546,-0.9498
2010-12-07,'000001,上证指数,2875.861,0.6539
2010-12-06,'000001,上证指数,2857.178,0.5188
2010-12-03,'000001,上证指数,2842.431,-0.0414
2010-12-02,'000001,上证指数,2843.607,0.7139
2010-12-01,'000001,上证指数,2823.449,0.1159
2010-11-30,'000001,上证指数,2820.181,-1.6109
2010-11-29,'000001,上证指数,2866.356,-0.186
2010-11-26,'000001,上证指数,2871.698,-0.9165
2010-11-25,'000001,上证指数,2898.261,1.3401
2010-11-24,'000001,上证指数,2859.936,1.1192
2010-11-23,'000001,上证指数,2828.282,-1.9446
2010-11-22,'000001,上证指数,2884.371,-0.1452
2010-11-19,'000001,上证指数,2888.566,0.8066
2010-11-18,'000001,上证指数,2865.452,0.9368
2010-11-17,'000001,上证指数,2838.857,-1.9237
2010-11-16,'000001,上证指数,2894.538,-3.9767
2010-11-15,'000001,上证指数,3014.413,0.9706
2010-11-12,'000001,上证指数,2985.435,-5.1564
2010-11-11,'000001,上证指数,3147.744,1.0396
2010-11-10,'000001,上证指数,3115.356,-0.6266
2010-11-09,'000001,上证指数,3135.0,-0.7758
2010-11-08,'000001,上证指数,3159.512,0.9591
2010-11-05,'000001,上证指数,3129.497,1.3786
2010-11-04,'000001,上证指数,3086.939,1.846
2010-11-03,'000001,上证指数,3030.988,-0.4743
2010-11-02,'000001,上证指数,3045.434,-0.2812
2010-11-01,'000001,上证指数,3054.021,2.524
2010-10-29,'000001,上证指数,2978.835,-0.4593
2010-10-28,'000001,上证指数,2992.579,-0.1491
2010-10-27,'000001,上证指数,2997.048,-1.4629
2010-10-26,'000001,上证指数,3041.543,-0.3237
2010-10-25,'000001,上证指数,3051.419,2.5672
2010-10-22,'000001,上证指数,2975.043,-0.2846
2010-10-21,'000001,上证指数,2983.533,-0.6797
2010-10-20,'000001,上证指数,3003.951,0.0699
2010-10-19,'000001,上证指数,3001.853,1.5777
2010-10-18,'000001,上证指数,2955.227,-0.5363
2010-10-15,'000001,上证指数,2971.16,3.1783
2010-10-14,'000001,上证指数,2879.636,0.6387
2010-10-13,'000001,上证指数,2861.361,0.7023
2010-10-12,'000001,上证指数,2841.407,1.2278
2010-10-11,'000001,上证指数,2806.942,2.4901
2010-10-08,'000001,上证指数,2738.744,3.1286
2010-09-30,'000001,上证指数,2655.658,1.7229
2010-09-29,'000001,上证指数,2610.678,-0.0259
2010-09-28,'000001,上证指数,2611.354,-0.6322
2010-09-27,'000001,上证指数,2627.967,1.4052
2010-09-21,'000001,上证指数,2591.55,0.1096
2010-09-20,'000001,上证指数,2588.713,-0.3839
2010-09-17,'000001,上证指数,2598.689,-0.1451
2010-09-16,'000001,上证指数,2602.465,-1.8864
2010-09-15,'000001,上证指数,2652.503,-1.3397
2010-09-14,'000001,上证指数,2688.522,0.0075
2010-09-13,'000001,上证指数,2688.32,0.9429
2010-09-10,'000001,上证指数,2663.209,0.2581
2010-09-09,'000001,上证指数,2656.352,-1.4447
2010-09-08,'000001,上证指数,2695.291,-0.1138
2010-09-07,'000001,上证指数,2698.363,0.0784
2010-09-06,'000001,上证指数,2696.25,1.5386
2010-09-03,'000001,上证指数,2655.394,-0.0144
2010-09-02,'000001,上证指数,2655.776,1.2541
2010-09-01,'000001,上证指数,2622.882,-0.6032
2010-08-31,'000001,上证指数,2638.798,-0.5227
2010-08-30,'000001,上证指数,2652.664,1.6058
2010-08-27,'000001,上证指数,2610.742,0.2789
2010-08-26,'000001,上证指数,2603.481,0.2658
2010-08-25,'000001,上证指数,2596.58,-2.0272
2010-08-24,'000001,上证指数,2650.307,0.4145
2010-08-23,'000001,上证指数,2639.366,-0.1113
2010-08-20,'000001,上证指数,2642.307,-1.6991
2010-08-19,'000001,上证指数,2687.979,0.813
2010-08-18,'000001,上证指数,2666.301,-0.2093
2010-08-17,'000001,上证指数,2671.893,0.3826
2010-08-16,'000001,上证指数,2661.708,2.1103
2010-08-13,'000001,上证指数,2606.7,1.2124
2010-08-12,'000001,上证指数,2575.475,-1.2281
2010-08-11,'000001,上证指数,2607.497,0.471
2010-08-10,'000001,上证指数,2595.274,-2.8909
2010-08-09,'000001,上证指数,2672.533,0.5319
2010-08-06,'000001,上证指数,2658.392,1.436
2010-08-05,'000001,上证指数,2620.757,-0.6733
2010-08-04,'000001,上证指数,2638.522,0.4385
2010-08-03,'000001,上证指数,2627.002,-1.703
2010-08-02,'000001,上证指数,2672.516,1.3275
2010-07-30,'000001,上证指数,2637.503,-0.4008
2010-07-29,'000001,上证指数,2648.116,0.5488
2010-07-28,'000001,上证指数,2633.663,2.2636
2010-07-27,'000001,上证指数,2575.368,-0.5144
2010-07-26,'000001,上证指数,2588.683,0.6475
2010-07-23,'000001,上证指数,2572.028,0.3755
2010-07-22,'000001,上证指数,2562.406,1.0654
2010-07-21,'000001,上证指数,2535.394,0.2635
2010-07-20,'000001,上证指数,2528.73,2.1535
2010-07-19,'000001,上证指数,2475.421,2.1099
2010-07-16,'000001,上证指数,2424.271,-0.0014
2010-07-15,'000001,上证指数,2424.304,-1.8675
2010-07-14,'000001,上证指数,2470.44,0.8225
2010-07-13,'000001,上证指数,2450.286,-1.6233
2010-07-12,'000001,上证指数,2490.718,0.8011
2010-07-09,'000001,上证指数,2470.923,2.3093
2010-07-08,'000001,上证指数,2415.15,-0.2465
2010-07-07,'000001,上证指数,2421.117,0.4853
2010-07-06,'000001,上证指数,2409.424,1.9238
2010-07-05,'000001,上证指数,2363.947,-0.7954
2010-07-02,'000001,上证指数,2382.901,0.3837
2010-07-01,'000001,上证指数,2373.792,-1.0248
2010-06-30,'000001,上证指数,2398.37,-1.1818
2010-06-29,'000001,上证指数,2427.053,-4.2688
2010-06-28,'000001,上证指数,2535.278,-0.687
2010-06-25,'000001,上证指数,2552.817,-0.5426
2010-06-24,'000001,上证指数,2566.745,-0.1217
2010-06-23,'000001,上证指数,2569.872,-0.7272
2010-06-22,'000001,上证指数,2588.698,0.0962
2010-06-21,'000001,上证指数,2586.21,2.9042
2010-06-18,'000001,上证指数,2513.222,-1.8367
2010-06-17,'000001,上证指数,2560.245,-0.3773
2010-06-11,'000001,上证指数,2569.942,0.2873
2010-06-10,'000001,上证指数,2562.58,-0.824
2010-06-09,'000001,上证指数,2583.87,2.7814
2010-06-08,'000001,上证指数,2513.947,0.0883
2010-06-07,'000001,上证指数,2511.729,-1.6394
2010-06-04,'000001,上证指数,2553.593,0.0367
2010-06-03,'000001,上证指数,2552.656,-0.7298
2010-06-02,'000001,上证指数,2571.423,0.1223
2010-06-01,'000001,上证指数,2568.283,-0.9206
2010-05-31,'000001,上证指数,2592.147,-2.3955
2010-05-28,'000001,上证指数,2655.767,-0.0057
2010-05-27,'000001,上证指数,2655.918,1.1473
2010-05-26,'000001,上证指数,2625.793,0.1206
2010-05-25,'000001,上证指数,2622.63,-1.8999
2010-05-24,'000001,上证指数,2673.423,3.4798
2010-05-21,'000001,上证指数,2583.522,1.0791
2010-05-20,'000001,上证指数,2555.94,-1.2314
2010-05-19,'000001,上证指数,2587.807,-0.2688
2010-05-18,'000001,上证指数,2594.783,1.3614
2010-05-17,'000001,上证指数,2559.931,-5.0692
2010-05-14,'000001,上证指数,2696.629,-0.512
2010-05-13,'000001,上证指数,2710.507,2.0632
2010-05-12,'000001,上证指数,2655.714,0.3075
2010-05-11,'000001,上证指数,2647.574,-1.8965
2010-05-10,'000001,上证指数,2698.757,0.3859
2010-05-07,'000001,上证指数,2688.383,-1.8732
2010-05-06,'000001,上证指数,2739.702,-4.1107
2010-05-05,'000001,上证指数,2857.151,0.7715
2010-05-04,'000001,上证指数,2835.277,-1.2309
2010-04-30,'000001,上证指数,2870.611,0.076
2010-04-29,'000001,上证指数,2868.432,-1.0998
2010-04-28,'000001,上证指数,2900.331,-0.2613
2010-04-27,'000001,上证指数,2907.928,-2.0736
2010-04-26,'000001,上证指数,2969.503,-0.4704
2010-04-23,'000001,上证指数,2983.537,-0.5317
2010-04-22,'000001,上证指数,2999.484,-1.1141
2010-04-21,'000001,上证指数,3033.278,1.8038
2010-04-20,'000001,上证指数,2979.533,-0.0256
2010-04-19,'000001,上证指数,2980.297,-4.792
2010-04-16,'000001,上证指数,3130.302,-1.0952
2010-04-15,'000001,上证指数,3164.966,-0.0384
2010-04-14,'000001,上证指数,3166.183,0.156
2010-04-13,'000001,上证指数,3161.251,1.0222
2010-04-12,'000001,上证指数,3129.263,-0.5114
2010-04-09,'000001,上证指数,3145.347,0.8541
2010-04-08,'000001,上证指数,3118.709,-0.9374
2010-04-07,'000001,上证指数,3148.222,-0.3311
2010-04-06,'000001,上证指数,3158.681,0.0229
2010-04-02,'000001,上证指数,3157.957,0.3349
2010-04-01,'000001,上证指数,3147.416,1.2322
2010-03-31,'000001,上证指数,3109.105,-0.6189
2010-03-30,'000001,上证指数,3128.468,0.1495
2010-03-29,'000001,上证指数,3123.798,2.0944
2010-03-26,'000001,上证指数,3059.715,1.3427
2010-03-25,'000001,上证指数,3019.176,-1.2311
2010-03-24,'000001,上证指数,3056.808,0.1206
2010-03-23,'000001,上证指数,3053.125,-0.6977
2010-03-22,'000001,上证指数,3074.576,0.2225
2010-03-19,'000001,上证指数,3067.75,0.7111
2010-03-18,'000001,上证指数,3046.089,-0.1439
2010-03-17,'000001,上证指数,3050.479,1.9259
2010-03-16,'000001,上证指数,2992.841,0.5342
2010-03-15,'000001,上证指数,2976.939,-1.2104
2010-03-12,'000001,上证指数,3013.412,-1.2411
2010-03-11,'000001,上证指数,3051.282,0.0772
2010-03-10,'000001,上证指数,3048.927,-0.6586
2010-03-09,'000001,上证指数,3069.141,0.5211
2010-03-08,'000001,上证指数,3053.232,0.7313
2010-03-05,'000001,上证指数,3031.065,0.2544
2010-03-04,'000001,上证指数,3023.373,-2.3775
2010-03-03,'000001,上证指数,3097.005,0.7776
2010-03-02,'000001,上证指数,3073.108,-0.4772
2010-03-01,'000001,上证指数,3087.842,1.1763
2010-02-26,'000001,上证指数,3051.943,-0.2834
2010-02-25,'000001,上证指数,3060.618,1.272
2010-02-24,'000001,上证指数,3022.177,1.3278
2010-02-23,'000001,上证指数,2982.575,-0.6933
2010-02-22,'000001,上证指数,3003.398,-0.4882
2010-02-12,'000001,上证指数,3018.133,1.0931
2010-02-11,'000001,上证指数,2985.499,0.1006
2010-02-10,'000001,上证指数,2982.5,1.1414
2010-02-09,'000001,上证指数,2948.842,0.4657
2010-02-08,'000001,上证指数,2935.174,-0.1438
2010-02-05,'000001,上证指数,2939.402,-1.8665
2010-02-04,'000001,上证指数,2995.308,-0.2839
2010-02-03,'000001,上证指数,3003.835,2.3553
2010-02-02,'000001,上证指数,2934.713,-0.226
2010-02-01,'000001,上证指数,2941.36,-1.6035
2010-01-29,'000001,上证指数,2989.292,-0.162
2010-01-28,'000001,上证指数,2994.143,0.2523
2010-01-27,'000001,上证指数,2986.607,-1.0859
2010-01-26,'000001,上证指数,3019.394,-2.4243
2010-01-25,'000001,上证指数,3094.411,-1.0924
2010-01-22,'000001,上证指数,3128.588,-0.9584
2010-01-21,'000001,上证指数,3158.863,0.2225
2010-01-20,'000001,上证指数,3151.85,-2.9266
2010-01-19,'000001,上证指数,3246.874,0.302
2010-01-18,'000001,上证指数,3237.098,0.4015
2010-01-15,'000001,上证指数,3224.152,0.2675
2010-01-14,'000001,上证指数,3215.55,1.3519
2010-01-13,'000001,上证指数,3172.658,-3.0944
2010-01-12,'000001,上证指数,3273.966,1.9054
2010-01-11,'000001,上证指数,3212.75,0.5242
2010-01-08,'000001,上证指数,3195.997,0.1009
2010-01-07,'000001,上证指数,3192.776,-1.888
2010-01-06,'000001,上证指数,3254.215,-0.852
2010-01-05,'000001,上证指数,3282.179,1.1844
2010-01-04,'000001,上证指数,3243.76,-1.0185
2009-12-31,'000001,上证指数,3277.139,0.4456
2009-12-30,'000001,上证指数,3262.6,1.5829
2009-12-29,'000001,上证指数,3211.761,0.7205
2009-12-28,'000001,上证指数,3188.785,1.5099
2009-12-25,'000001,上证指数,3141.353,-0.3823
2009-12-24,'000001,上证指数,3153.41,2.5907
2009-12-23,'000001,上证指数,3073.777,0.7624
2009-12-22,'000001,上证指数,3050.52,-2.32
2009-12-21,'000001,上证指数,3122.973,0.2918
2009-12-18,'000001,上证指数,3113.886,-2.0507
2009-12-17,'000001,上证指数,3179.078,-2.3389
2009-12-16,'000001,上证指数,3255.213,-0.5878
2009-12-15,'000001,上证指数,3274.46,-0.8612
2009-12-14,'000001,上证指数,3302.904,1.7118
2009-12-11,'000001,上证指数,3247.318,-0.2134
2009-12-10,'000001,上证指数,3254.264,0.4536
2009-12-09,'000001,上证指数,3239.568,-1.7319
2009-12-08,'000001,上证指数,3296.664,-1.0574
2009-12-07,'000001,上证指数,3331.897,0.4478
2009-12-04,'000001,上证指数,3317.044,1.6056
2009-12-03,'000001,上证指数,3264.628,-0.1567
2009-12-02,'000001,上证指数,3269.752,1.0629
2009-12-01,'000001,上证指数,3235.363,1.2538
2009-11-30,'000001,上证指数,3195.301,3.1986
2009-11-27,'000001,上证指数,3096.265,-2.3562
2009-11-26,'000001,上证指数,3170.98,-3.6225
2009-11-25,'000001,上证指数,3290.165,2.0673
